Txn Date,Value Date,Description,Ref No./Cheque No.,Debit,Credit,Balance,payment_type,category
08/01/2022,08/01/2022,NEFT/DR/231384727468/ZOMATO,TRANSFER TO 231384727468,1505.7,,2060440.58,neft,food
08/01/2022,08/01/2022,IMPS/DR/665144467835/JIO,TRANSFER TO 665144467835,1069.41,,2059371.17,imps,others
08/01/2022,08/01/2022,NEFT/CR/589061179319/SALARY,TRANSFER FROM 589061179319,,122840.0,2182211.17,neft,salary
08/01/2022,08/01/2022,NEFT/DR/426664793001/OLA,TRANSFER TO 426664793001,14095.66,,2168115.51,neft,transport
08/01/2022,08/01/2022,UPI/DR/394627249593/MYNTRA,TRANSFER TO 394627249593,2728.38,,2165387.13,upi,shopping
08/01/2022,08/01/2022,UPI/DR/522615213175/FLIPKART,TRANSFER TO 522615213175,266.46,,2165120.67,upi,shopping
08/01/2022,08/01/2022,POS/DR/958678261524/OLA,TRANSFER TO 958678261524,7470.59,,2157650.08,pos,transport
08/01/2022,08/01/2022,UPI/DR/774174542668/SWIGGY,TRANSFER TO 774174542668,1578.48,,2156071.6,upi,food
08/01/2022,08/01/2022,NEFT/DR/289380697860/APOLLO,TRANSFER TO 289380697860,10176.04,,2145895.56,neft,others
08/01/2022,08/01/2022,NEFT/DR/947802884571/AMAZON,TRANSFER TO 947802884571,2631.39,,2143264.17,neft,shopping
08/01/2022,08/01/2022,NEFT/DR/535913446832/OLA,TRANSFER TO 535913446832,326.13,,2142938.04,neft,transport
08/01/2022,08/01/2022,UPI/DR/517228954807/DMART,TRANSFER TO 517228954807,4877.41,,2138060.63,upi,others
08/01/2022,08/01/2022,POS/DR/289482575913/SWIGGY,TRANSFER TO 289482575913,8394.95,,2129665.68,pos,food
08/01/2022,08/01/2022,POS/DR/417957034295/APOLLO,TRANSFER TO 417957034295,10633.47,,2119032.21,pos,others
08/01/2022,08/01/2022,NEFT/DR/764403328844/SWIGGY,TRANSFER TO 764403328844,1745.52,,2117286.69,neft,food
08/01/2022,08/01/2022,NEFT/DR/216678328601/ZOMATO,TRANSFER TO 216678328601,1622.68,,2115664.01,neft,food
08/01/2022,08/01/2022,POS/DR/259588681355/JIO,TRANSFER TO 259588681355,17599.39,,2098064.62,pos,others
08/01/2022,08/01/2022,NEFT/DR/816830615848/DMART,TRANSFER TO 816830615848,2164.83,,2095899.79,neft,others
08/01/2022,08/01/2022,UPI/DR/516202950258/OLA,TRANSFER TO 516202950258,18879.64,,2077020.15,upi,transport
08/01/2022,08/01/2022,NEFT/CR/220047098695/SALARY,TRANSFER FROM 220047098695,,49364.0,2126384.15,neft,salary
08/01/2022,08/01/2022,NEFT/CR/268744577071/SALARY,TRANSFER FROM 268744577071,,138237.0,2264621.15,neft,salary
09/01/2022,09/01/2022,IMPS/DR/535478493291/BIGBAZAAR,TRANSFER TO 535478493291,7875.83,,2256745.32,imps,others
09/01/2022,09/01/2022,UPI/DR/443828067460/STARBUCKS,TRANSFER TO 443828067460,7403.03,,2249342.29,upi,others
09/01/2022,09/01/2022,POS/DR/182339029683/SWIGGY,TRANSFER TO 182339029683,5103.33,,2244238.96,pos,food
09/01/2022,09/01/2022,NEFT/CR/471483032160/SALARY,TRANSFER FROM 471483032160,,70504.0,2314742.96,neft,salary
09/01/2022,09/01/2022,UPI/DR/628641780709/UBER,TRANSFER TO 628641780709,3360.3,,2311382.66,upi,transport
09/01/2022,09/01/2022,IMPS/DR/335497012170/IRCTC,TRANSFER TO 335497012170,6809.95,,2304572.71,imps,others
09/01/2022,09/01/2022,UPI/DR/656786509272/BIGBAZAAR,TRANSFER TO 656786509272,17004.07,,2287568.64,upi,others
09/01/2022,09/01/2022,NEFT/CR/281832117024/SALARY,TRANSFER FROM 281832117024,,142463.0,2430031.64,neft,salary
09/01/2022,09/01/2022,POS/DR/734961118017/UBER,TRANSFER TO 734961118017,6352.55,,2423679.09,pos,transport
09/01/2022,09/01/2022,POS/DR/165010765733/MYNTRA,TRANSFER TO 165010765733,8398.96,,2415280.13,pos,shopping
09/01/2022,09/01/2022,NEFT/DR/553655837884/FLIPKART,TRANSFER TO 553655837884,5816.76,,2409463.37,neft,shopping
09/01/2022,09/01/2022,POS/DR/473245032157/JIO,TRANSFER TO 473245032157,2860.51,,2406602.86,pos,others
09/01/2022,09/01/2022,NEFT/DR/259483654841/APOLLO,TRANSFER TO 259483654841,4331.2,,2402271.66,neft,others
09/01/2022,09/01/2022,POS/DR/210223843065/AMAZON,TRANSFER TO 210223843065,3405.89,,2398865.77,pos,shopping
09/01/2022,09/01/2022,IMPS/DR/829328173528/UBER,TRANSFER TO 829328173528,1874.78,,2396990.99,imps,transport
09/01/2022,09/01/2022,NEFT/CR/246280504014/SALARY,TRANSFER FROM 246280504014,,99467.0,2496457.99,neft,salary
09/01/2022,09/01/2022,POS/DR/916883541601/BIGBAZAAR,TRANSFER TO 916883541601,1378.27,,2495079.72,pos,others
09/01/2022,09/01/2022,IMPS/DR/891399828799/FLIPKART,TRANSFER TO 891399828799,6297.27,,2488782.45,imps,shopping
09/01/2022,09/01/2022,POS/DR/615331086183/UBER,TRANSFER TO 615331086183,24647.88,,2464134.57,pos,transport
09/01/2022,09/01/2022,POS/DR/360738598964/FLIPKART,TRANSFER TO 360738598964,4678.39,,2459456.18,pos,shopping
09/01/2022,09/01/2022,IMPS/DR/500198754965/STARBUCKS,TRANSFER TO 500198754965,8990.25,,2450465.93,imps,others
09/01/2022,09/01/2022,NEFT/DR/656621592118/UBER,TRANSFER TO 656621592118,1823.17,,2448642.76,neft,transport
09/01/2022,09/01/2022,UPI/DR/611669532659/APOLLO,TRANSFER TO 611669532659,7144.04,,2441498.72,upi,others
09/01/2022,09/01/2022,POS/DR/693541293425/BIGBAZAAR,TRANSFER TO 693541293425,5113.54,,2436385.18,pos,others
09/01/2022,09/01/2022,NEFT/CR/414898408076/SALARY,TRANSFER FROM 414898408076,,145995.0,2582380.18,neft,salary
09/01/2022,09/01/2022,NEFT/DR/351757291905/FLIPKART,TRANSFER TO 351757291905,848.84,,2581531.34,neft,shopping
09/01/2022,09/01/2022,POS/DR/284144926547/JIO,TRANSFER TO 284144926547,6604.04,,2574927.3,pos,others
09/01/2022,09/01/2022,UPI/DR/927114892396/IRCTC,TRANSFER TO 927114892396,10521.98,,2564405.32,upi,others
09/01/2022,09/01/2022,POS/DR/536768279759/IRCTC,TRANSFER TO 536768279759,2678.26,,2561727.06,pos,others
09/01/2022,09/01/2022,NEFT/DR/467569022878/MYNTRA,TRANSFER TO 467569022878,5909.44,,2555817.62,neft,shopping
09/01/2022,09/01/2022,NEFT/CR/213705861511/SALARY,TRANSFER FROM 213705861511,,74769.0,2630586.62,neft,salary
09/01/2022,09/01/2022,NEFT/DR/244296644075/BIGBAZAAR,TRANSFER TO 244296644075,555.94,,2630030.68,neft,others
09/01/2022,09/01/2022,NEFT/CR/259252227227/SALARY,TRANSFER FROM 259252227227,,70675.0,2700705.68,neft,salary
09/01/2022,09/01/2022,IMPS/DR/195904304563/ZOMATO,TRANSFER TO 195904304563,7505.35,,2693200.33,imps,food
09/01/2022,09/01/2022,POS/DR/806041682601/JIO,TRANSFER TO 806041682601,9244.99,,2683955.34,pos,others
09/01/2022,09/01/2022,IMPS/DR/781478249165/IRCTC,TRANSFER TO 781478249165,3710.93,,2680244.41,imps,others
09/01/2022,09/01/2022,IMPS/DR/402840635271/MYNTRA,TRANSFER TO 402840635271,50.0,,2680194.41,imps,shopping
09/01/2022,09/01/2022,NEFT/DR/137028455606/MYNTRA,TRANSFER TO 137028455606,2606.25,,2677588.16,neft,shopping
10/01/2022,10/01/2022,POS/DR/984958585201/IRCTC,TRANSFER TO 984958585201,6705.18,,2670882.98,pos,others
10/01/2022,10/01/2022,POS/DR/111822598976/AMAZON,TRANSFER TO 111822598976,1556.99,,2669325.99,pos,shopping
10/01/2022,10/01/2022,NEFT/DR/293409534729/UBER,TRANSFER TO 293409534729,4900.72,,2664425.27,neft,transport
10/01/2022,10/01/2022,POS/DR/817523930109/MYNTRA,TRANSFER TO 817523930109,5247.41,,2659177.86,pos,shopping
10/01/2022,10/01/2022,UPI/DR/489370159205/SWIGGY,TRANSFER TO 489370159205,7608.65,,2651569.21,upi,food
10/01/2022,10/01/2022,POS/DR/912215872293/JIO,TRANSFER TO 912215872293,2890.87,,2648678.34,pos,others
10/01/2022,10/01/2022,UPI/DR/971133154362/ZOMATO,TRANSFER TO 971133154362,6648.39,,2642029.95,upi,food
10/01/2022,10/01/2022,IMPS/DR/729663525414/OLA,TRANSFER TO 729663525414,1941.56,,2640088.39,imps,transport
10/01/2022,10/01/2022,POS/DR/281343758757/MYNTRA,TRANSFER TO 281343758757,5069.52,,2635018.87,pos,shopping
10/01/2022,10/01/2022,POS/DR/443103157748/DMART,TRANSFER TO 443103157748,1744.76,,2633274.11,pos,others
10/01/2022,10/01/2022,NEFT/DR/287724871435/IRCTC,TRANSFER TO 287724871435,9537.19,,2623736.92,neft,others
10/01/2022,10/01/2022,NEFT/DR/963769115496/SWIGGY,TRANSFER TO 963769115496,8215.23,,2615521.69,neft,food
10/01/2022,10/01/2022,IMPS/DR/234244298937/DMART,TRANSFER TO 234244298937,8661.22,,2606860.47,imps,others
10/01/2022,10/01/2022,NEFT/DR/245285007969/APOLLO,TRANSFER TO 245285007969,5155.42,,2601705.05,neft,others
10/01/2022,10/01/2022,IMPS/DR/634349376020/UBER,TRANSFER TO 634349376020,5148.02,,2596557.03,imps,transport
10/01/2022,10/01/2022,POS/DR/437460925753/DMART,TRANSFER TO 437460925753,3061.51,,2593495.52,pos,others
10/01/2022,10/01/2022,IMPS/DR/603660732710/MYNTRA,TRANSFER TO 603660732710,7159.3,,2586336.22,imps,shopping
10/01/2022,10/01/2022,UPI/DR/642657349034/SWIGGY,TRANSFER TO 642657349034,7353.08,,2578983.14,upi,food
10/01/2022,10/01/2022,UPI/DR/433939271789/OLA,TRANSFER TO 433939271789,8744.83,,2570238.31,upi,transport
10/01/2022,10/01/2022,IMPS/DR/118590974134/AMAZON,TRANSFER TO 118590974134,2516.35,,2567721.96,imps,shopping
10/01/2022,10/01/2022,POS/DR/818215603548/IRCTC,TRANSFER TO 818215603548,1301.37,,2566420.59,pos,others
10/01/2022,10/01/2022,NEFT/DR/129099972055/ZOMATO,TRANSFER TO 129099972055,9302.26,,2557118.33,neft,food
10/01/2022,10/01/2022,IMPS/DR/421853459266/STARBUCKS,TRANSFER TO 421853459266,1333.78,,2555784.55,imps,others
10/01/2022,10/01/2022,IMPS/DR/571538688433/ZOMATO,TRANSFER TO 571538688433,8696.98,,2547087.57,imps,food
10/01/2022,10/01/2022,NEFT/CR/210496543462/SALARY,TRANSFER FROM 210496543462,,43423.0,2590510.57,neft,salary
10/01/2022,10/01/2022,IMPS/DR/753645635052/JIO,TRANSFER TO 753645635052,5182.13,,2585328.44,imps,others
10/01/2022,10/01/2022,POS/DR/863101468536/STARBUCKS,TRANSFER TO 863101468536,4363.65,,2580964.79,pos,others
10/01/2022,10/01/2022,IMPS/DR/460986203788/IRCTC,TRANSFER TO 460986203788,7437.45,,2573527.34,imps,others
10/01/2022,10/01/2022,IMPS/DR/753050727014/STARBUCKS,TRANSFER TO 753050727014,747.34,,2572780.0,imps,others
11/01/2022,11/01/2022,POS/DR/345391345301/BIGBAZAAR,TRANSFER TO 345391345301,8818.62,,2563961.38,pos,others
11/01/2022,11/01/2022,POS/DR/345210980561/FLIPKART,TRANSFER TO 345210980561,7848.22,,2556113.16,pos,shopping
11/01/2022,11/01/2022,NEFT/DR/280686012954/MYNTRA,TRANSFER TO 280686012954,2483.32,,2553629.84,neft,shopping
11/01/2022,11/01/2022,POS/DR/578319589898/DMART,TRANSFER TO 578319589898,7044.04,,2546585.8,pos,others
11/01/2022,11/01/2022,IMPS/DR/957973220863/AMAZON,TRANSFER TO 957973220863,3047.67,,2543538.13,imps,shopping
11/01/2022,11/01/2022,IMPS/DR/976528701995/STARBUCKS,TRANSFER TO 976528701995,4597.83,,2538940.3,imps,others
11/01/2022,11/01/2022,IMPS/DR/377061238369/OLA,TRANSFER TO 377061238369,6124.01,,2532816.29,imps,transport
11/01/2022,11/01/2022,NEFT/DR/930434941187/DMART,TRANSFER TO 930434941187,12301.43,,2520514.86,neft,others
11/01/2022,11/01/2022,IMPS/DR/257015274252/BIGBAZAAR,TRANSFER TO 257015274252,9569.11,,2510945.75,imps,others
11/01/2022,11/01/2022,NEFT/CR/290319681302/SALARY,TRANSFER FROM 290319681302,,70399.0,2581344.75,neft,salary
11/01/2022,11/01/2022,NEFT/CR/293528514351/SALARY,TRANSFER FROM 293528514351,,113613.0,2694957.75,neft,salary
11/01/2022,11/01/2022,NEFT/DR/228689401649/FLIPKART,TRANSFER TO 228689401649,5311.62,,2689646.13,neft,shopping
11/01/2022,11/01/2022,NEFT/DR/817398849214/MYNTRA,TRANSFER TO 817398849214,8230.01,,2681416.12,neft,shopping
11/01/2022,11/01/2022,IMPS/DR/219013748084/OLA,TRANSFER TO 219013748084,5469.05,,2675947.07,imps,transport
11/01/2022,11/01/2022,NEFT/CR/235351196853/SALARY,TRANSFER FROM 235351196853,,76294.0,2752241.07,neft,salary
11/01/2022,11/01/2022,IMPS/DR/799426845957/BIGBAZAAR,TRANSFER TO 799426845957,2695.31,,2749545.76,imps,others
11/01/2022,11/01/2022,NEFT/DR/346384072045/JIO,TRANSFER TO 346384072045,4549.07,,2744996.69,neft,others
11/01/2022,11/01/2022,NEFT/CR/295866938059/SALARY,TRANSFER FROM 295866938059,,49364.0,2794360.69,neft,salary
11/01/2022,11/01/2022,POS/DR/779894034137/BIGBAZAAR,TRANSFER TO 779894034137,3762.82,,2790597.87,pos,others
11/01/2022,11/01/2022,UPI/DR/136393312171/FLIPKART,TRANSFER TO 136393312171,97.13,,2790500.74,upi,shopping
11/01/2022,11/01/2022,NEFT/CR/906976771962/SALARY,TRANSFER FROM 906976771962,,125213.0,2915713.74,neft,salary
11/01/2022,11/01/2022,UPI/DR/558338378133/IRCTC,TRANSFER TO 558338378133,264.96,,2915448.78,upi,others
11/01/2022,11/01/2022,POS/DR/993184186194/APOLLO,TRANSFER TO 993184186194,17486.47,,2897962.31,pos,others
11/01/2022,11/01/2022,POS/DR/854758491001/IRCTC,TRANSFER TO 854758491001,6261.02,,2891701.29,pos,others
11/01/2022,11/01/2022,IMPS/DR/732425832325/APOLLO,TRANSFER TO 732425832325,7259.11,,2884442.18,imps,others
11/01/2022,11/01/2022,IMPS/DR/172138158977/BIGBAZAAR,TRANSFER TO 172138158977,9573.7,,2874868.48,imps,others
11/01/2022,11/01/2022,IMPS/DR/576667855774/JIO,TRANSFER TO 576667855774,2121.8,,2872746.68,imps,others
12/01/2022,12/01/2022,POS/DR/277473529328/STARBUCKS,TRANSFER TO 277473529328,187.21,,2872559.47,pos,others
12/01/2022,12/01/2022,POS/DR/352885281671/MYNTRA,TRANSFER TO 352885281671,2163.54,,2870395.93,pos,shopping
12/01/2022,12/01/2022,IMPS/DR/542870493823/OLA,TRANSFER TO 542870493823,2390.11,,2868005.82,imps,transport
12/01/2022,12/01/2022,NEFT/CR/460149845311/SALARY,TRANSFER FROM 460149845311,,144094.0,3012099.82,neft,salary
12/01/2022,12/01/2022,IMPS/DR/984442694044/FLIPKART,TRANSFER TO 984442694044,3712.15,,3008387.67,imps,shopping
12/01/2022,12/01/2022,POS/DR/352764642435/JIO,TRANSFER TO 352764642435,2599.71,,3005787.96,pos,others
12/01/2022,12/01/2022,POS/DR/601300817118/MYNTRA,TRANSFER TO 601300817118,4589.47,,3001198.49,pos,shopping
12/01/2022,12/01/2022,UPI/DR/720849094846/APOLLO,TRANSFER TO 720849094846,1113.69,,3000084.8,upi,others
12/01/2022,12/01/2022,NEFT/DR/820448476075/DMART,TRANSFER TO 820448476075,50.0,,3000034.8,neft,others
12/01/2022,12/01/2022,NEFT/CR/561260140207/SALARY,TRANSFER FROM 561260140207,,121137.0,3121171.8,neft,salary
12/01/2022,12/01/2022,NEFT/CR/559335443025/SALARY,TRANSFER FROM 559335443025,,135259.0,3256430.8,neft,salary
12/01/2022,12/01/2022,UPI/DR/382392747992/BIGBAZAAR,TRANSFER TO 382392747992,8807.55,,3247623.25,upi,others
12/01/2022,12/01/2022,IMPS/DR/406905186708/UBER,TRANSFER TO 406905186708,10744.58,,3236878.67,imps,transport
12/01/2022,12/01/2022,POS/DR/890870860895/JIO,TRANSFER TO 890870860895,4280.1,,3232598.57,pos,others
12/01/2022,12/01/2022,NEFT/CR/374812985425/SALARY,TRANSFER FROM 374812985425,,101543.0,3334141.57,neft,salary
12/01/2022,12/01/2022,POS/DR/636437147888/ZOMATO,TRANSFER TO 636437147888,5212.05,,3328929.52,pos,food
12/01/2022,12/01/2022,POS/DR/852675617433/UBER,TRANSFER TO 852675617433,6862.03,,3322067.49,pos,transport
12/01/2022,12/01/2022,POS/DR/984150216681/STARBUCKS,TRANSFER TO 984150216681,10288.73,,3311778.76,pos,others
12/01/2022,12/01/2022,POS/DR/430633506823/IRCTC,TRANSFER TO 430633506823,6316.12,,3305462.64,pos,others
12/01/2022,12/01/2022,IMPS/DR/205979979426/APOLLO,TRANSFER TO 205979979426,9598.77,,3295863.87,imps,others
12/01/2022,12/01/2022,IMPS/DR/107668686679/MYNTRA,TRANSFER TO 107668686679,1567.82,,3294296.05,imps,shopping
12/01/2022,12/01/2022,IMPS/DR/979232900140/STARBUCKS,TRANSFER TO 979232900140,7356.93,,3286939.12,imps,others
12/01/2022,12/01/2022,NEFT/CR/542305319572/SALARY,TRANSFER FROM 542305319572,,94113.0,3381052.12,neft,salary
12/01/2022,12/01/2022,NEFT/DR/964295124286/APOLLO,TRANSFER TO 964295124286,9065.17,,3371986.95,neft,others
12/01/2022,12/01/2022,POS/DR/747059722008/DMART,TRANSFER TO 747059722008,2983.55,,3369003.4,pos,others
12/01/2022,12/01/2022,POS/DR/855226194559/AMAZON,TRANSFER TO 855226194559,16919.36,,3352084.04,pos,shopping
12/01/2022,12/01/2022,UPI/DR/782635176809/MYNTRA,TRANSFER TO 782635176809,12468.98,,3339615.06,upi,shopping
12/01/2022,12/01/2022,NEFT/CR/540309398138/SALARY,TRANSFER FROM 540309398138,,63688.0,3403303.06,neft,salary
12/01/2022,12/01/2022,NEFT/CR/325081013074/SALARY,TRANSFER FROM 325081013074,,138237.0,3541540.06,neft,salary
12/01/2022,12/01/2022,NEFT/DR/639239930883/UBER,TRANSFER TO 639239930883,621.54,,3540918.52,neft,transport
12/01/2022,12/01/2022,POS/DR/884551996487/IRCTC,TRANSFER TO 884551996487,4137.09,,3536781.43,pos,others
12/01/2022,12/01/2022,IMPS/DR/649525651750/FLIPKART,TRANSFER TO 649525651750,9646.52,,3527134.91,imps,shopping
12/01/2022,12/01/2022,NEFT/DR/969595651977/IRCTC,TRANSFER TO 969595651977,10439.93,,3516694.98,neft,others
12/01/2022,12/01/2022,NEFT/CR/870195648872/SALARY,TRANSFER FROM 870195648872,,124613.0,3641307.98,neft,salary
12/01/2022,12/01/2022,POS/DR/261262033171/MYNTRA,TRANSFER TO 261262033171,872.68,,3640435.3,pos,shopping
13/01/2022,13/01/2022,NEFT/DR/578304936110/OLA,TRANSFER TO 578304936110,2997.22,,3637438.08,neft,transport
13/01/2022,13/01/2022,IMPS/DR/247109092845/IRCTC,TRANSFER TO 247109092845,3554.16,,3633883.92,imps,others
13/01/2022,13/01/2022,UPI/DR/115189254500/JIO,TRANSFER TO 115189254500,2448.91,,3631435.01,upi,others
13/01/2022,13/01/2022,IMPS/DR/546354692944/ZOMATO,TRANSFER TO 546354692944,386.11,,3631048.9,imps,food
13/01/2022,13/01/2022,IMPS/DR/808354294654/MYNTRA,TRANSFER TO 808354294654,3018.64,,3628030.26,imps,shopping
13/01/2022,13/01/2022,POS/DR/444627679155/JIO,TRANSFER TO 444627679155,8136.32,,3619893.94,pos,others
13/01/2022,13/01/2022,NEFT/DR/730286429547/JIO,TRANSFER TO 730286429547,3979.25,,3615914.69,neft,others
13/01/2022,13/01/2022,POS/DR/191436537536/BIGBAZAAR,TRANSFER TO 191436537536,2537.26,,3613377.43,pos,others
13/01/2022,13/01/2022,IMPS/DR/138436228514/JIO,TRANSFER TO 138436228514,9431.54,,3603945.89,imps,others
13/01/2022,13/01/2022,NEFT/DR/478290466795/UBER,TRANSFER TO 478290466795,8305.05,,3595640.84,neft,transport
13/01/2022,13/01/2022,POS/DR/619092999400/MYNTRA,TRANSFER TO 619092999400,4310.15,,3591330.69,pos,shopping
13/01/2022,13/01/2022,UPI/DR/926170692836/IRCTC,TRANSFER TO 926170692836,2463.56,,3588867.13,upi,others
13/01/2022,13/01/2022,POS/DR/809105900530/MYNTRA,TRANSFER TO 809105900530,9597.33,,3579269.8,pos,shopping
13/01/2022,13/01/2022,UPI/DR/766375896555/MYNTRA,TRANSFER TO 766375896555,8331.5,,3570938.3,upi,shopping
13/01/2022,13/01/2022,UPI/DR/667730296193/MYNTRA,TRANSFER TO 667730296193,1745.7,,3569192.6,upi,shopping
13/01/2022,13/01/2022,UPI/DR/469344856350/UBER,TRANSFER TO 469344856350,10195.64,,3558996.96,upi,transport
13/01/2022,13/01/2022,UPI/DR/991829441917/MYNTRA,TRANSFER TO 991829441917,4774.34,,3554222.62,upi,shopping
13/01/2022,13/01/2022,IMPS/DR/774833388178/JIO,TRANSFER TO 774833388178,9015.94,,3545206.68,imps,others
13/01/2022,13/01/2022,POS/DR/324605428350/BIGBAZAAR,TRANSFER TO 324605428350,2091.16,,3543115.52,pos,others
13/01/2022,13/01/2022,NEFT/CR/261713764368/SALARY,TRANSFER FROM 261713764368,,76405.0,3619520.52,neft,salary
13/01/2022,13/01/2022,UPI/DR/376522990881/SWIGGY,TRANSFER TO 376522990881,4989.04,,3614531.48,upi,food
13/01/2022,13/01/2022,NEFT/DR/680711863645/SWIGGY,TRANSFER TO 680711863645,8802.59,,3605728.89,neft,food
13/01/2022,13/01/2022,NEFT/DR/535071771608/IRCTC,TRANSFER TO 535071771608,3936.67,,3601792.22,neft,others
14/01/2022,14/01/2022,POS/DR/203347395688/SWIGGY,TRANSFER TO 203347395688,3572.87,,3598219.35,pos,food
14/01/2022,14/01/2022,POS/DR/584992786981/BIGBAZAAR,TRANSFER TO 584992786981,14872.74,,3583346.61,pos,others
14/01/2022,14/01/2022,NEFT/CR/714212995778/SALARY,TRANSFER FROM 714212995778,,54217.0,3637563.61,neft,salary
14/01/2022,14/01/2022,IMPS/DR/469901083987/SWIGGY,TRANSFER TO 469901083987,3430.21,,3634133.4,imps,food
14/01/2022,14/01/2022,NEFT/CR/520139626464/SALARY,TRANSFER FROM 520139626464,,60472.0,3694605.4,neft,salary
14/01/2022,14/01/2022,IMPS/DR/191984803681/APOLLO,TRANSFER TO 191984803681,8854.65,,3685750.75,imps,others
14/01/2022,14/01/2022,IMPS/DR/164460503473/SWIGGY,TRANSFER TO 164460503473,1990.35,,3683760.4,imps,food
14/01/2022,14/01/2022,IMPS/DR/163362674697/APOLLO,TRANSFER TO 163362674697,8392.28,,3675368.12,imps,others
14/01/2022,14/01/2022,NEFT/CR/134050135121/SALARY,TRANSFER FROM 134050135121,,86246.0,3761614.12,neft,salary
14/01/2022,14/01/2022,POS/DR/210620329461/IRCTC,TRANSFER TO 210620329461,1010.26,,3760603.86,pos,others
14/01/2022,14/01/2022,IMPS/DR/994124799345/APOLLO,TRANSFER TO 994124799345,4389.89,,3756213.97,imps,others
14/01/2022,14/01/2022,IMPS/DR/696515979376/STARBUCKS,TRANSFER TO 696515979376,3438.88,,3752775.09,imps,others
14/01/2022,14/01/2022,IMPS/DR/584448139464/BIGBAZAAR,TRANSFER TO 584448139464,2312.86,,3750462.23,imps,others
14/01/2022,14/01/2022,NEFT/CR/483936041201/SALARY,TRANSFER FROM 483936041201,,116324.0,3866786.23,neft,salary
14/01/2022,14/01/2022,NEFT/CR/153094570287/SALARY,TRANSFER FROM 153094570287,,80019.0,3946805.23,neft,salary
14/01/2022,14/01/2022,UPI/DR/260599278666/DMART,TRANSFER TO 260599278666,1122.75,,3945682.48,upi,others
14/01/2022,14/01/2022,POS/DR/380850025500/AMAZON,TRANSFER TO 380850025500,7785.13,,3937897.35,pos,shopping
14/01/2022,14/01/2022,UPI/DR/511561164664/MYNTRA,TRANSFER TO 511561164664,12018.53,,3925878.82,upi,shopping
14/01/2022,14/01/2022,POS/DR/290540433883/IRCTC,TRANSFER TO 290540433883,11258.55,,3914620.27,pos,others
14/01/2022,14/01/2022,IMPS/DR/826320143489/DMART,TRANSFER TO 826320143489,6806.38,,3907813.89,imps,others
14/01/2022,14/01/2022,IMPS/DR/723762722343/JIO,TRANSFER TO 723762722343,6992.86,,3900821.03,imps,others
14/01/2022,14/01/2022,NEFT/DR/687771368303/BIGBAZAAR,TRANSFER TO 687771368303,4707.2,,3896113.83,neft,others
14/01/2022,14/01/2022,NEFT/CR/623861188023/SALARY,TRANSFER FROM 623861188023,,122840.0,4018953.83,neft,salary
14/01/2022,14/01/2022,IMPS/DR/377767326921/AMAZON,TRANSFER TO 377767326921,8907.68,,4010046.15,imps,shopping
14/01/2022,14/01/2022,IMPS/DR/704740648382/UBER,TRANSFER TO 704740648382,2741.19,,4007304.96,imps,transport
14/01/2022,14/01/2022,POS/DR/219097479976/MYNTRA,TRANSFER TO 219097479976,8612.41,,3998692.55,pos,shopping
14/01/2022,14/01/2022,POS/DR/615020969076/OLA,TRANSFER TO 615020969076,13476.63,,3985215.92,pos,transport
14/01/2022,14/01/2022,POS/DR/479986145520/OLA,TRANSFER TO 479986145520,5091.7,,3980124.22,pos,transport
14/01/2022,14/01/2022,NEFT/DR/582949395548/BIGBAZAAR,TRANSFER TO 582949395548,9987.2,,3970137.02,neft,others
14/01/2022,14/01/2022,NEFT/DR/835593186403/AMAZON,TRANSFER TO 835593186403,3640.13,,3966496.89,neft,shopping
14/01/2022,14/01/2022,IMPS/DR/116598989549/BIGBAZAAR,TRANSFER TO 116598989549,14553.91,,3951942.98,imps,others
14/01/2022,14/01/2022,IMPS/DR/137188733881/MYNTRA,TRANSFER TO 137188733881,6798.15,,3945144.83,imps,shopping
